lfc_F,lfc_M,symbol
1.0938942435466599,-1.3281589483261094,RP11-701P16.1
0.2994030294529689,0.12493696397101776,ATP5A1
-0.30815338900837014,-0.015097867460848824,DSTN
-0.37090437525275854,0.6686281148861382,IKZF2
0.2982576045586778,0.21085588385932294,OSBPL8
-1.5442253665002679,-2.797334194936605,RP11-496B10.3
0.34172888412640057,0.15191124854103513,GLRX5
-0.5029808685767935,-0.3597679846721942,SHE
0.7207097987471269,-0.08923232026296887,DNAH8
0.2933482711967848,0.011616813012266745,EWSR1
0.40325968876646384,0.5760785798293532,CD38
0.3340373889246166,0.06500726349349105,SF3B6
0.3201944157143648,0.06551265336375807,BRCC3
-0.7573641962820078,-0.7581498564381544,RHBG
0.3252847618564983,-0.03948156390071291,ATP6V1E1
0.33786171407936283,-0.2816426704754798,TMOD2
-1.4832494013011794,-0.022156275424851334,AC005355.3
-0.47442682858570573,-0.32210286640836444,NANOG
-0.9103609236598792,-0.6090355215796601,RP11-569G9.7
-0.5320801865517124,0.07808241344771213,RP11-391M1.3
1.0150560246858638,-0.6552815704077256,IGSF11
1.2322520158710268,-0.21743759531691687,RP1-168L15.6
-0.9288528402260131,-1.0448437408761142,CTD-2653B5.1
-0.5335156877440869,-0.5894813302157772,RP11-166B2.3
-0.3696976816073931,-0.10772897316921232,RP5-1065J22.8
0.35848190863666485,0.011312567633453001,DYNC1LI1
-0.32673334778995533,0.17748894713187421,PM20D2
0.3018190745776824,0.10086902917305114,STRAP
-1.0112396319382029,0.2615806196591767,MECOM
-1.845259943812845,-0.5025427435712542,RN7SL801P
-1.845259943812845,-0.5130231243015579,RP11-158M2.4
0.39925125435442216,-0.12307542696440407,LCAT
0.8225557587338101,0.7560284660730311,RP3-382I10.7
-0.8692892392374265,0.31099700941749836,RP11-519C12.1
0.37154601089437256,-0.31838630471634277,CD180
-0.3528006751048668,0.1457517073136281,RP11-1086F11.1
-1.68777853345716,0.4086887524191884,MIR4440
-0.34107445216922677,-0.1235521698359569,AC009403.2
-2.0897106253291002,-0.3774021710788739,AC011247.3
-2.0897106253291002,1.9543098481328849,AC087163.2
0.49898386053922045,0.055851559993890486,SMTN
2.0609980395132896,1.059040974189303,RP5-1073O3.2
-0.6286845097793573,-0.20200503176750598,AC074008.4
0.3289490519024486,0.11994017032992474,TMEM199
1.2064862770896672,-0.17847513231344628,AC010226.4
-0.3331478358089445,0.7266964921433302,TPM2
-0.9644718869204391,0.5458328516912679,ARTN
-0.33347157921856485,0.2546102669851043,HIBCH
0.3040062362475207,-0.14300744164872795,WDR5
-0.7066469817233179,-0.7614795934706619,RP11-686O6.2
0.8056547467677104,0.13401869407479014,AP003774.1
0.7013636211613378,-0.5154942221263831,GOLGA8K
0.29590432014473406,0.26195200407056896,INTS8
0.3044896142871317,0.14652363295550686,CNOT8
-1.1645137855044623,1.0925110653611227,RP11-173P15.9
-1.5483066883293746,0.20316595038881227,TXLNG2P
-0.4801477343527547,-0.784026380019829,MLANA
0.28773547028003743,0.13526610995759497,ERBIN
0.2915458893072014,0.156086482737171,CDV3
0.3071023934630047,-0.044018994189605934,RNF123
-0.6700118380942062,-0.23322978132174343,FGD5P1
-0.5132405791103396,0.076586727262774,RP11-77I22.3
-1.3702191887686848,-0.27870836701959273,RP11-345M22.2
-0.4829800014366918,-0.4120944698686119,PCDHA10
0.3240908859408378,0.020309394375763262,DHX35
0.3693737527951233,0.5284286544978406,SNX16
-1.4354157188830978,-0.9902985703459347,RP11-437L7.2
-0.7138635544776569,1.1771259426320961,RP11-512M8.12
-0.28483477246252265,-0.0730497414823203,JAK3
0.3044737954992663,-0.08675419557878676,ABL1
-0.5624403336015168,-0.17582550668984384,ORC1
0.38729135960524247,-0.09620297111227691,IFT74
1.2462690502178584,-0.748052529457055,OR2L8
-0.770558952490903,-0.6912142531059123,TAS2R63P
0.3519495476654967,-0.11577931320604735,PSMB9
-0.32251965065759747,0.21743886071989144,TIGIT
-0.460512010205748,0.09935735123562364,TRAV25
0.3133838125768423,0.05533832390188032,PTP4A1
-0.7329354224386793,0.15912943093651455,TMED6
0.42498211425692084,0.08221967390110958,GAS8
-1.2732687426652218,-0.1988373585771714,RP11-297A16.2
-0.673269512467686,0.10561819321320592,NUF2
-2.1598546284872007,-0.5310701820808041,CTB-191K22.6
-2.1598546284872007,-1.37578743580016,EBF2
0.29026255414597396,0.2615896244959994,UBL3
0.3043157130932194,-0.0901946446731564,PRKAR2A
0.30392080929372156,0.03624413472224308,GTF3C3
-0.7997064919539784,0.14811028263930262,CAPN14
0.30375123993084396,0.34252570243930003,FAM122A
-0.5664321298414916,-0.02412388441277453,RP11-817I4.1
0.7413547502060539,0.6311696215166767,PPP4R4
-1.6678020861472311,0.16389836316774467,RP11-58D2.1
0.288839253601507,0.07647266176480697,ARHGEF6
-0.47071705230978916,0.015724971012011764,RP11-96D1.8
-0.29341134719789247,0.13698227304727517,CTB-89H12.4
-0.3756290578368097,0.17622058090425832,ZNF66
0.40620963552879713,0.23417776993127945,LRRC20
-0.47199381335255103,-0.4072642760484056,CTD-3126B10.2
0.29720005439366426,-0.07003942887924594,ZNF384
-0.3425269140848524,0.0682986834383002,ARHGAP11A
0.48477528267833775,-0.17737863988310298,RP4-728D4.2
-1.302077727394009,-0.07931697332586424,IGHV7-34-1
-1.0593947228177176,1.661312166397234,RP11-312B8.1
0.36069886530626877,-0.3739540686416191,KIAA0895L
-0.5764887369887157,-0.7268915820763767,HMGB1P39
-0.5071358549291419,-0.4846292646842756,RP5-983L19.2
-1.2398978078972593,0.2350768583397366,CTD-2538G9.5
1.649996226615519,0.14664151936841632,SNORA63D
-1.3300692883770442,-3.8122681913344767,AC116614.1
0.2931270142373324,0.11549286984399905,PMPCB
-1.3626279345983043,0.6963339623941242,RP1-71H24.4
0.2933579252977529,0.09842369959695801,AIM1
-0.4686765486536632,0.37438090231440296,LAMP3
2.103632106462373,-0.5731804631797351,SLC39A5
-0.30708808869867504,-0.10552216315140968,WDR74
0.3910977306059777,0.5739783594620378,LAPTM4B
0.29176980434859195,0.09997019296689823,SUMO2
-0.40428836182861005,-0.3347405784423473,RP11-274B21.4
0.9338767872682836,-0.3920171072175708,PTPN20
0.28750369103876217,-0.013490738408596404,RAB5B
0.29846041829774483,0.07544455906113968,EIF3A
0.31787531556034127,0.08961194431690692,SPTLC1
-0.6589309600144184,0.14049774640876603,DNM1P51
0.28597532856902974,0.23326964942590217,STAG2
-0.9481160223265481,-1.1083282993909618,IFNG
0.3147556929112427,0.021280889584577033,ARHGAP19
1.7994616187955632,-0.4392759615516424,RP11-565J7.3
0.7987641853387066,0.12027967256330793,C1QTNF12
-1.2880671973634117,-1.3853623430240605,UNC13C
-1.6522534790472994,-0.03596739082152085,RP11-44M6.1
-1.6522534790472994,0.9618774734151226,TMEM95
0.2897721471500066,0.14345865265636576,CASP10
1.1989060060179275,-0.0691882749112143,AC004166.5
-1.06928840145237,0.021868015650025493,KCNJ1
0.5477882526230772,-0.3854578024266582,C21orf119
0.35487703535091036,-0.002534417571235522,AC009948.5
0.46044469451398934,0.3994482208208673,LRP11
0.7152585185743128,0.3867582869907152,RP11-542C16.2
0.30737665063018316,-0.23299982782888745,RBM3
-1.275687410842639,-0.056637360772178076,RP11-252M21.4
-1.0688468532523305,1.4561147305503057,CTD-2525I3.3
-1.1535445009539433,-0.5548829214837662,MTCL1
-0.44501974109961245,-0.4209833308438279,AC105935.1
0.28929830904109566,0.1541283148003001,HBP1
0.30822313164562526,0.012655958515524183,DNM1L
0.2853709646653999,0.08068234152921186,WASH5P
-1.0702954748643327,1.1575467280236282,AC007064.24
0.2917492283698882,0.11884439247026721,PAIP2
0.9933599245466057,0.4190254787178226,CTC-203F4.2
0.9933599245466057,0.32765028030491244,SEMA6A
0.9933599245466057,-0.3997371901780961,RP11-337N6.3
-0.46884648729367534,-0.5539808286719867,RP11-40A8.3
-1.1759313907441413,0.284820214309345,AC090627.1
-0.43220948635371365,-0.5269605641083241,MYBL1
0.4385231225947601,0.041618059089253236,RP11-796I2.2
0.2942319992825756,-0.07308016971013151,HSP90B1
-1.1319326570244288,-1.4534163541268121,AC002044.3
0.3594113937356249,-0.6978823738646402,AIG1
-0.31560395705693306,0.008640975419721997,ZNF665
0.3089257120007984,-0.07475249421863761,WASHC5
-0.3279487666046235,-0.37551960967387155,CHRNB1
0.3379428771950448,0.6568829688924107,EPB41L2
-0.74916726913366,-0.5696687686379012,RP11-142O6.1
-0.7781909153556147,-0.3045205132030678,RP11-67H24.3
0.3046728918256437,-0.07526080352022224,TTC31
0.3273537278258018,-0.053630551951575726,PHKG2
-0.5724691374842651,-0.32599911422190575,RP11-173A16.2
0.2984980133852968,0.09825157339876744,ATP6V1G1
0.30143822021914085,-0.12039175867190607,ASCC2
-0.39975366408011254,-0.1750454799507297,RP11-208P4.1
1.5070595521207406,0.020736445822116298,AP001469.7
0.3305962571311298,-0.15270407188196497,UROD
0.32054410755463747,-0.01354745282847287,RP11-504P24.2
-0.3274725606577867,-0.08053756212351974,TIMELESS
-0.5380759574183058,0.23824800637374816,MEX3B
-0.31405823406424993,-0.16926922713401824,RP11-21M24.1
-0.31635786463557763,-0.1541221120196547,LTBP4
-0.5905366228433837,0.17384624621684386,RP11-229P13.2
-0.3312004133343455,0.058614641855938225,SEL1L3
0.2892026488382444,0.047172486937799525,IARS2
0.30044271859345506,0.027686925354512625,PATL1
0.2992555436224727,0.25622780423276875,ZFAND6
0.8304373436786789,-0.05301141197907739,ECM1
0.3049545839383636,-0.09354235213508487,E2F4
0.2991394004346935,0.11771878423661812,POLI
-0.8907993223288846,-0.43786931076479474,RP11-349G13.1
0.3829019036027611,-0.08616904629391701,PDCD2L
-0.6498277538820757,0.16202599625479258,TRBV25-1
0.2847680908513892,-0.11913021791185655,SCARNA12
0.36115925840686974,0.051253204636214654,MLKL
1.6940240951950623,-2.816284583588411,FAM155B
-0.39538182288377566,-0.41446512653240686,AS3MT
0.29189238112951094,0.21852081732911105,SDHC
0.4367857616044199,-0.4637228833847425,NUDT14
0.5263314862775098,-0.3803461480340342,GNGT2
-1.5249143695625387,-0.29825865732069573,RF00017
0.5998021076436545,-0.07335055470000247,KIF5A
0.3292095748873082,0.08611618970840151,FBXO30
0.31707283085139276,0.0945669395798662,SAYSD1
0.2976458308671619,0.22101382754374713,SUMO1
-0.6452708843214134,0.26055316203067325,RP11-420A23.1
-0.31676344118485406,-0.12549927409879244,STX2
-0.42608974059812826,-0.33060409088556114,RP1-153G14.4
0.31012109152719647,-0.12056081565389877,GTF3C5
0.30462422997385635,-0.12804190344717314,NARFL
-0.709156781357176,-0.4601455853008305,RP11-430C1.1
0.33269560832967854,0.11189334482019915,RHEB
-0.5211307867922941,-0.16670724608617954,OR7E7P
-0.5141525473832819,-0.3619833469543786,WDR72
-0.39745859754341545,0.22813093009244775,CTBP1-AS
2.435798772806065,-0.5247682594302079,FAM156B
0.33476528482498885,0.2585937661029752,POLR2J
-0.41661336499057877,-0.11462154959171933,C12orf79
-0.35316638016883745,0.04697084578055654,RP1-47M23.3
0.6421935690894953,0.3927983968266654,ITGA7
0.30776389301765056,-0.033777765204327216,SLC35B4
0.3128924774827424,0.14826306125255118,RGS10
0.3235991726248226,0.029456818109279918,FAM220A
0.31079951259348965,-0.014022424522771847,ASH2L
-0.2889952093241436,-0.2756487390171784,HIST2H4A
0.2990280769355909,0.024722529512653205,RNF20
0.3147726184597346,-0.04345292284328532,UROS
0.40634409954247264,-2.0741934332614504,SLAMF7
0.32129023802588746,-0.4983037581863435,AGPAT4
0.30651701286917543,0.0717101951630461,PARK7
0.3156136754640143,0.13130658990469823,CCDC47
-0.9522228472459673,-0.6098115810981357,AC064847.3
0.28409548573002835,0.12095145974379684,TPP2
-1.1427967890652815,-0.32870358480780654,RP11-250B2.5
-0.8080719475740114,-0.22891286354393411,IL11
-0.45700429047179714,-0.7828684464029344,EOMES
0.31647926867664666,0.08086884891795705,UBE2A
-0.6430776688978105,-0.4827869855933802,AC010982.1
0.764474539480334,0.9506405715939491,SUGCT
1.0613798720059302,1.2657558890009941,KIF26B
0.2845844825095522,0.162748770883137,PRPF4B
0.30827935552114755,0.05705950146280918,TMEM19
-0.4005940713425966,-0.3850002618709527,USP18
0.3709637477880141,-0.09848380741405123,AC011753.3
1.6084168916371362,-1.4593473854295014,RP11-493E12.3
-0.7995802166590928,-0.7067753665021566,RP11-318G11.2
0.42027870154241725,0.04832273055787308,KLHL29
0.3174979469095656,0.004932557261975692,TEP1
0.311934705597739,0.05667989661247025,ING3
-1.3182592141115723,-0.8522945292387002,LCN15
0.3116558255379514,0.005452261130786548,RPE
-0.3381310625375364,-0.2945740577342993,LA16c-431H6.6
-0.7550858641394941,-0.5782083376791156,RP11-160H22.1
0.37933901892181954,-0.130757539790953,UCK2
0.5288170012978871,0.11562851821746692,SNORA2C
0.32020245714776807,0.05075886418867175,MRPL53
-0.6744390865094217,0.4973796533894519,RP11-310N16.1
2.1703584966758176,0.621654761287213,IGSF9
-0.6397292304260231,-0.5547834669065553,RP11-473I1.9
-0.656200011494922,-0.37313239428760636,MACROD2
0.34144197922174185,0.04436119523730389,TAF6L
0.4399343483251665,-0.4997868073952558,NR6A1
0.31169548302129263,0.024566785197439024,SIAH2
-0.8134282111622225,-0.20838614176722048,TRBV7-4
-1.4350897538866234,1.3776441942346687,LY6G6F
0.3138312912470077,-0.0851987703791789,FMNL1
0.3238128582853794,0.010995054897017138,COMMD10
-0.3992494452518314,-0.20784723973409677,ARIH2OS
-0.3440029250590037,-0.021608664310767245,PBX4
0.29487127086279485,0.15754815318769835,IL6R
0.2807284688795172,0.05461692166386893,CDC42SE1
0.3239747789840666,0.03554254023296336,DPY19L1
0.7129204967521108,-0.06478351159720107,RP5-998N21.10
-1.7795930237919375,0.9078306162131075,RN7SL589P
-1.7795930237919375,-1.0535090940238387,RP11-347C12.8
0.9182907712529139,0.26189630512075684,GPX3
-2.0562224026703153,0.3139252629448069,MLLT10P1
-2.0562224026703153,0.5885937325041803,RP11-394O4.4
-0.34281078332443565,-0.3693657045417687,RP5-1010E17.2
-0.4466057416691851,-0.3255787867272724,RP11-331G2.6
0.31309579537038984,0.18526783475460587,SFT2D3
-0.7086914430181249,0.20088789080800296,C2orf91
-0.29941924434101175,-0.09385072415923791,MFSD6
0.34035622260987614,-0.11211729724536251,ACADS
0.33212616855981253,0.006216581815190704,ZNF787
-0.4112964525507925,-0.6333623342077181,ANKS4B
-0.29615250122738196,0.20598803074654634,CPSF1
0.3046967025224693,-0.025335562906856235,RTCB
1.126898310390541,0.45578236363682567,CORIN
0.28873385282316955,-0.010814279137531748,MTA1
-0.8120909336650529,-1.4739651031526173,RP11-927P21.1
0.3262028929443846,-0.00863799566111148,BTN3A3
-0.4342607164014646,0.15694801846711168,PIWIL2
0.3057175644422326,-0.2521956790869282,LINC00921
0.2995052933044245,0.026357103135807608,YPEL5
0.3032589948772913,-0.006788584198165913,VDAC1
-0.5328521163995729,-0.551751487472238,ST6GAL2
0.3541708896751685,0.24668812993854525,MRPL13
0.28755644870031344,-0.15375350670887894,ZER1
0.30647391770596427,-0.08282198550927702,PFKL
0.3108676843582375,0.0767552215402334,SLC35D2
0.5974235344935778,0.2420548585052522,RP5-908M14.9
-0.3112908628686429,-0.09116836676662583,CH17-172B3.1
0.2789867630577831,0.12245632194732074,HNRNPDL
0.29392962230652747,-0.04233253490138954,PI4KB
0.30231199837984785,0.01995800998842309,UBN1
-0.5514054080683735,-0.16976723144956596,MANEAL
0.2949902737138432,-0.17247438719593422,ZDHHC24
-0.39352915197829696,-0.4008427916653645,RP11-243J18.3
0.2931964463673881,0.05552592810348974,RPL29
0.3081284575423179,0.13587938611373135,VPS54
0.3947094026058152,-0.25842154487703883,FAM86B1
-0.381185516225766,-0.3601877898819495,AC068282.3
0.38833276967544855,-0.11466097438530802,ZNF69
0.2905038127615051,0.19983859246335278,TMEM2
-1.0941493902310524,-1.134864967054033,RP11-1151B14.3
-0.33643404593890447,0.07293645996608077,GRAP2
-1.103660024717764,-0.631574120898709,RP11-507B12.2
-2.2075398143295732,0.2853419631163866,AP001258.5
-0.439869063350164,0.12243158178079132,FNBP1L
0.2856468342418504,0.1069208372081912,VPS36
0.3219724091367199,0.027012379598104815,C12orf4
0.3094229473451184,0.029278047561839972,COA5
-0.4797927287075049,0.17475084775186092,RAB3B
0.3337846792068663,-0.2367913436473313,ZNF429
0.3064855324928066,-0.12746139477997712,SCYL1
0.6137154851081028,0.013878863216961223,MYO7A
0.28278306350556454,0.07506967735983226,SFSWAP
0.348051906063819,-0.17238127074632567,CD58
-1.1783891353844131,0.8898347390417316,LL0XNC01-116E7.4
-0.34444808327545057,-0.07183608725731921,KIF3A
-1.520706743428127,-0.21327635299077286,RN7SL15P
-0.6132396864555654,-0.0061437232571425965,C3orf70
-0.3390475295898661,0.1373512059181073,TSPAN18
0.7248219406186333,0.18771356597358044,CILP2
-1.7763511364630429,0.6740739897093093,ZNF750
-0.43358947606323933,0.08189693681816237,OR10H5
0.2818902978647637,-0.13344663713073432,MXD4
1.252846220073159,-0.5058919906352137,CTC-523E23.10
-0.4560118705213129,-0.380265545650433,CYP4F8
-0.8651053759030346,-0.14189777292581066,RP11-849F2.9
0.28058793804798166,-0.04666043445764937,EIF3G
0.28684931904856775,-0.05387249002872906,EFR3A
-0.5156099080198631,-0.1692869569831778,PGBD1
-0.45862703111099706,-0.0633875490385437,RPH3AL
-0.47086914655419637,-0.03847453020770652,ARHGEF35
0.28838014170407195,0.18042842374124474,SLC25A36
0.3414256141621901,0.015505127119445792,LRR1
-0.47594797881115597,0.20519763017411466,CTD-2553L13.9
0.45996670039621834,0.07817135270648294,FAM174A
0.3348761101771009,-0.2509511346508449,TRIM3
-0.9862238246844259,-0.35386817416101146,RF00017
-0.876098516953147,0.08913808497531785,RP1-130H16.18
-0.6453076703869058,-0.63651249485542,RP3-337H4.6
0.3750263433234385,0.1903191355965165,MANBAL
-1.0228737627740938,-0.7727277827934046,RP11-250B2.3
-0.4666408720759184,-0.6705385722219744,NUPR1
-1.1782060144864597,0.09845251551344117,RP3-355L5.5
0.3191665829447733,0.030810661489078416,NIT1
-0.8267222914345362,0.22852654447454732,MID1
-2.1281068664135274,0.3639629580918213,RP11-1293J14.1
0.31483992764618024,-0.10936481795681578,GPR108
0.3547763763482173,0.10100258728243583,PAK1IP1
0.3200316572868422,0.10198109620292464,TMEM69
-0.3118067233158241,0.27401262074166866,TENM1
0.2988999206154539,0.025404995284308667,MEMO1
0.3080795427003779,-0.21101199723464242,FOPNL
0.32504415259299635,-0.1846842054524744,GPATCH3
0.3198184566622305,0.06491117863230829,WDR18
-1.1155996053486985,-1.1280960981098205,C8G
0.37632141183381623,-0.11010462670906568,FAM127B
-0.4323503712347189,0.08027214918169845,AFAP1L2
-0.516270358923788,0.05258523247127623,TRBV15
-0.2929696497617917,-0.1274589285316416,RP11-395P17.3
1.6616959289907156,-0.46500162672418965,KCNG2
0.3168342733845326,0.15021394329875914,POLR2K
0.28693250521538033,0.13954422076620507,DUSP7
0.2874967906270041,-0.011779723526143421,TP73-AS1
0.3193368810992254,-0.1341026755445278,USB1
0.3950964023265689,0.8649713583616451,ZNF223
0.2879099807530053,0.029373688250592618,UBE4A
0.2987712966119312,-0.06560733772792543,GGA3
-1.5259742036126596,-0.6335052394044881,COL9A1
0.3194443895123371,0.1978148163762024,ZNF234
0.299021254562312,-0.07848332940763936,GLT8D1
-1.589412632139728,-0.9810532446547394,RF00017
-0.7971785034576351,-0.4360072161594831,STKLD1
1.7458241538710595,-0.31159895337883714,BEAN1
-0.4038551672445109,0.07777690847346831,RP11-374F3.4
-1.9349745006877166,-0.6070919497415624,RP11-383C5.5
-1.50988511110924,0.5837130970590005,RP11-710F7.3
0.31687585624732273,0.09496996309577273,ARNT
-0.4877590050982173,-0.5306120385147344,RP11-303E16.9
-0.3053914598640387,0.05923322936182529,RP11-295P9.3
0.3672847424587352,0.15408146342942022,CCDC18
-0.3710512347875114,-0.39927522237790897,RP11-6N17.2
-1.0177897457043077,0.5687698061036773,XXbac-BPGBPG55C20.3
-0.40563208796549055,-0.6809384249402323,CTD-2026K11.3
-0.3144232901671079,0.09277902465363592,SLC41A1
-1.4853494797277558,0.9114794946452279,GOLGA8C
-0.3911604201972765,0.6049820626728637,ZNF443
-1.4312023211453604,-0.8477372577059211,RP11-400F1.1
-0.4166538050542454,0.38716622838600523,MAD2L1
-0.6101570033905284,0.37934283682886205,RP11-996F15.6
0.34418467123406404,-0.061710309185550725,GOLGA8N
1.1700670872018055,-1.2147913412946512,HTR7
-0.5730189085742268,-0.14060384409064075,FSCN3
0.31551286702039755,-0.07135801355703822,PSMC3
0.292718146981916,0.08023346594913355,GTF2F1
-1.9122994201762218,-0.055191228604324113,RP11-407N8.6
0.5783679293766575,0.49694318997592096,CTD-2020K17.3
0.31934082510273293,0.4554212055934403,CITED4
1.848648782867166,0.7378843157752,RP11-642N14.1
0.30976055585493817,-0.15699923374243505,DHRS7
-1.0565317600799997,0.6129280582768578,PCDHGA4
-0.7693561846194619,0.420711891863589,AC006115.7
0.327089933003204,-0.08246075789088383,ALDH16A1
-0.5169374301628882,0.0439467330880263,CTB-50E14.6
-0.41369801434475867,0.11501812854332578,RP11-402J7.2
0.3445705359193581,0.1759800518876877,CHSY1
0.31129703224789296,0.0031575884096942002,NDUFA1
-0.9365327576425055,0.363625698937126,RN7SL23P
-0.6238889279833223,0.41714657036062713,POLR3G
-0.3830321519753609,0.1966405987304213,RP11-131K5.2
-0.845791006072857,0.22422343290054206,PCNPP
-0.30864724611540356,-0.020474375235256644,RHOF
-0.3195841932285428,-0.3715921166407134,RP11-486O12.2
-0.8125142925470682,-0.29123305664120386,RP11-131L12.3
0.2953443054776215,-0.028345720439659904,CFL1
-0.4159922054433014,0.2604160914854645,TEX30
-0.30494903769003934,-0.1542031547887757,KDELC2
0.3691924046472679,0.09495682494123033,OXSM
0.9457473159614361,0.06931649135824133,RP11-547C18.3
-0.3134604332637282,-0.039696127603857656,CEACAM21
-0.27973160814636266,-0.0023744215225105516,DCTN5
0.278120401864961,-0.050109358956625875,R3HDM2
0.32805983016193657,0.033791940336037295,PNO1
0.32939224538053413,0.12144370648962678,NECAB3
1.158630297326925,-0.7759057932893577,CTD-2525I3.6
-0.4428757014257627,-0.5510804698305968,RP11-539L10.2
-0.3158295972654893,0.21826604793408463,RASGRF2
1.314517382670615,0.14377445860946314,RP11-84D1.1
0.3055520059225126,-0.1869742537454576,DPAGT1
-0.5740267709039514,0.14591750394069264,RP11-44F14.5
-0.32860410976138915,0.09244893199715327,CTD-3113P16.11
0.2857576843017382,0.054137609601204985,CD53
-0.41567103593606197,0.4852406725429354,TRBV27
0.2847662392466114,-0.12380422738787232,NDUFV1
-0.29920446814379276,-0.09446235696206084,TRAF2
-0.2891072848376339,-0.17738752721663337,SP140L
-0.6053706995417589,-1.0306622772144396,RP11-575L7.4
0.3102574465144105,0.08514047685091759,EID2
-1.065437415059229,0.9249877325300202,AC078852.2
-0.8670031888244433,-0.9510262942436944,C10orf40
-0.4319049771441749,0.014754652212135818,CHST6
1.3220331125637719,-1.1696894148396444,RP3-399L15.3
0.620862753654796,0.41967093033429254,RP11-184E9.1
1.273834605817408,1.8890563560675504,AC015691.7
-0.34947674271860796,-0.035524088591566076,RP11-111M22.2
0.311197010251505,-0.09938559778603068,SEC61B
0.2865423286447383,0.15666962143218505,MT-CO2
-0.6408204033816696,-0.5892002378324138,RP5-1050D4.5
0.28804273809630615,0.04626171848544104,ZMYM3
0.3775154248945944,-0.21774392379024654,GDAP1
-0.32684385734160926,-0.5373246512137381,COX6B2
0.30809085388532176,-0.048111068404759434,FOXO4
-0.32754798290886294,0.06687097642036757,NPIPB4
0.31141443733859,-0.0677595303215486,TP53
0.8796824688135088,0.6904763202247307,RP11-245J9.5
0.27780935225578707,-0.11841044752739628,ITPR1
0.31735082021134897,0.039287983945043486,EPB41L4A-AS1
-1.423080079689515,0.29842020127215496,CCDC89
0.3264610173858001,0.1272646983195135,GPA33
1.0078887908056604,0.7838203337655639,IL1R2
0.29393861973513846,0.11029700130016651,AATF
-0.45355873199545704,0.332243492997126,CLDN12
-0.9508210363466565,-2.3486387284986447,FAIM2
0.3041450427889531,0.054168149932191705,TMEM126B
-0.8668007663877135,0.751860083622414,RP11-120I21.2
0.6111716311036404,0.14762480476119252,EREG
-1.276926858326793,0.10557547881113866,RP11-698F20.3
0.8708123947673877,0.29575360239134235,RP11-79P5.9
-0.4039689682765111,0.9917734490287343,GTF2H2B
0.2839578703815159,0.1426728456705228,PJA2
-0.5488039550428652,-0.2292345338572839,RP11-260M2.1
-0.3755677540635196,-0.3038777387320829,RP11-85K15.3
1.0163933147966877,6.202211964800339,ABO
-1.3494456720018777,-1.183298523611964,RNU6-5P
-1.2215809587099844,0.9759088231831947,ARHGDIG
0.3096201612909001,-0.02240673077632218,POLR2G
-1.0528572627729427,-1.1120095527974279,ART3
0.3080890355041134,-0.15711710310812282,HPS6
0.28699252645446777,0.05086698177372991,C6orf120
-0.4257168353384026,-0.65817173276628,KLF8
-0.538961707770049,-0.15491273502783376,AC068831.10
-1.1095264683093489,-0.546552617781813,RP11-81H3.2
0.8050920280848636,-0.7141755658571817,RP11-195F19.9
0.5313369900279591,0.5503452320254789,SERPINF1
0.3294855194203845,-0.20960850333013922,MIDN
0.29311369552908983,-0.16413769610736517,IGF2R
-0.35310543813983486,0.07693474171250664,TET1
-0.4290438383983988,0.5218817227200186,ZNF20
-1.5072573377200749,-0.6794715917902608,RP11-761I4.4
-1.3809455203965169,0.5669787308164539,RP11-173D3.4
0.3086391733250008,-0.09342188393713537,ACOT8
0.8420783075357943,0.2492086738114324,C8orf31
0.27568045713116696,-0.14130342654868533,TMED10
0.300431840537695,-0.1497764804578242,ZNF641
-0.5037273745151023,0.6974455614410074,RP1-29C18.9
-0.7634731662064541,0.6757813692741208,RP11-667K14.8
-0.3420041448098488,-0.07495665989409178,TDRKH
-0.5781082717752195,0.3272669698867891,CEP55
-0.3982628948632972,0.32647796916562266,RP11-158G18.1
-0.8142206296952844,-1.3418125569252126,RP11-441F2.2
0.32320823983041935,0.27411431324381524,RP11-77H9.2
1.3664989239002145,-0.01335166620010553,ARG1
1.733167187860527,-0.010121162118188918,ITPK1-AS1
0.35372738997322895,-0.09632397795922493,COA6
-0.48387676228874005,0.26865648318987917,AC012074.2
-0.3705131004040782,0.02765096968418938,AC007126.1
-0.33385366880152534,0.009244863308995743,PPP1R13B
-1.320845007959823,-0.9564205523068696,RP11-481G8.2
0.4764472863048218,-0.15868275545905977,NEFL
0.3103423234647394,0.17464380057813694,CBR4
-0.397436559080504,-0.4560055250595542,AC140481.2
-0.6072177131347272,-0.13197926468416038,RP11-40F6.2
0.3079351946874236,0.07393153242423525,TXNDC12
0.2965067467133752,-0.04702131030328145,DHX8
0.300442174234668,0.005354556367950735,TMEM115
-0.4224770411323414,0.18098548072659737,LRP5L
-1.5012469003030284,-0.8056098785748832,SMOC1
-1.5089310120366641,-0.9779402228053116,RN7SL48P
-0.4589702710995658,-0.49323994859042236,HEXDC-IT1
0.3003674954249703,-0.07072266882613944,RNF26
0.29325430760919935,-0.024935964918772046,ISY1
-0.5087652338024908,0.03813307332603156,ZNF462
0.5182582239386934,-0.35835649593964936,RP11-486I11.2
-0.7475424632013278,-0.4757361500986219,TEX14
0.7983403446773042,0.1252664227469913,MADCAM1
1.3567457584332507,0.24722615150082677,RP11-568J23.8
-0.9554959753095549,-0.9323276048033355,RP11-394B2.4
-0.40214259607316793,-0.09233444987977982,CTD-2542C24.5
2.1515630396997087,-1.2894526340882302,CKM
