Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Nef-mediated Downmodulation Of Cell Surface Receptors By Recruitment To Clathrin Adapters R-HSA-164938,0.06384531321026277,0.30645750340926126,0,0,16.145443196004994,44.42083035372089,CD8B
Reactome_2022,Endogenous Sterols R-HSA-211976,0.06384531321026277,0.30645750340926126,0,0,16.145443196004994,44.42083035372089,AHRR
Reactome_2022,Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,0.05416188695602297,0.30645750340926126,0,0,5.52680102915952,16.114923804346024,TREML1;CD8B
Reactome_2022,Molybdenum Cofactor Biosynthesis R-HSA-947581,0.020613356808595378,0.30645750340926126,0,0,58.15280898876404,225.73850580419173,MOCS1
Reactome_2022,Nef Mediated CD8 Down-regulation R-HSA-182218,0.02400783638011118,0.30645750340926126,0,0,48.45880149812734,180.72104216306136,CD8B
Reactome_2022,Metabolism Of Cofactors R-HSA-8978934,0.06384531321026277,0.30645750340926126,0,0,16.145443196004994,44.42083035372089,PRKG2
Reactome_2022,Cytosolic Sulfonation Of Small Molecules R-HSA-156584,0.06058787108284071,0.30645750340926126,0,0,17.095836087243885,47.930921259843885,TPST1
Reactome_2022,Dopamine Neurotransmitter Release Cycle R-HSA-212676,0.05731922097398951,0.30645750340926126,0,0,18.16502808988764,51.9359817962705,SLC18A2
Reactome_2022,ADP Signaling Thru P2Y Purinoceptor 12 R-HSA-392170,0.06384531321026277,0.30645750340926126,0,0,16.145443196004994,44.42083035372089,GNAI1
Reactome_2022,RAS Processing R-HSA-9648002,0.06058787108284071,0.30645750340926126,0,0,17.095836087243885,47.930921259843885,PRKG2
Reactome_2022,NR1H2 And NR1H3 Regulate Gene Expression Linked To Lipogenesis R-HSA-9029558,0.027390682283332534,0.30645750340926126,0,0,41.534510433386835,149.42257711407223,SCD
Reactome_2022,CHL1 Interactions R-HSA-447041,0.02400783638011118,0.30645750340926126,0,0,48.45880149812734,180.72104216306136,ITGA2
Reactome_2022,Xenobiotics R-HSA-211981,0.05403932474464509,0.30645750340926126,0,0,19.37677902621723,56.54227946588636,AHRR
Reactome_2022,Ephrin Signaling R-HSA-3928664,0.05403932474464509,0.30645750340926126,0,0,19.37677902621723,56.54227946588636,EPHB3
Reactome_2022,Nitric Oxide Stimulates Guanylate Cyclase R-HSA-392154,0.047445640961619524,0.30645750340926126,0,0,22.359550561797754,68.15572519001785,PRKG2
Reactome_2022,Defective Factor VIII Causes Hemophilia A R-HSA-9662001,0.020613356808595378,0.30645750340926126,0,0,58.15280898876404,225.73850580419173,TPST1
Reactome_2022,Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,0.05151986983552701,0.30645750340926126,0,0,5.688437775816417,16.870698922397295,AHRR;NPAS2
Reactome_2022,PPARA Activates Gene Expression R-HSA-1989781,0.04978533350492811,0.30645750340926126,0,0,5.801530153015301,17.40479262067795,AHRR;NPAS2
Reactome_2022,Norepinephrine Neurotransmitter Release Cycle R-HSA-181430,0.044131776569750085,0.30645750340926126,0,0,24.223782771535582,75.59213573963933,SLC18A2
Reactome_2022,Cell-Cell Communication R-HSA-1500931,0.04722468467844887,0.30645750340926126,0,0,5.97982374768089,18.255436415004425,SIRPB1;SDK2
Reactome_2022,Adenylate Cyclase Inhibitory Pathway R-HSA-170670,0.03746980980966364,0.30645750340926126,0,0,29.070786516853932,95.47485099389723,GNAI1
